is_addition,old_file_path,new_file_path,line_num,content
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,305,"/ If we have a named function, set the position to that of the name."
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,306,f (irNode.getType() == Token.FUNCTION &&
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,307,rNode.getFirstChild().getLineno() != -1) {
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,308,rNode.setLineno(irNode.getFirstChild().getLineno());
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,309,rNode.setCharno(irNode.getFirstChild().getCharno());
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,305,if (irNode.getLineno() == -1) {
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,306,"// If we didn't already set the line, then set it now. This avoids"
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,307,// cases like ParenthesizedExpression where we just return a previous
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,308,"// node, but don't want the new node to get its parent's line number."
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,309,int lineno = node.getLineno();
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,310,irNode.setLineno(lineno);
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,311,int charno = position2charno(node.getAbsolutePosition());
True,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,312,irNode.setCharno(charno);
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,311, else {
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,312,f (irNode.getLineno() == -1) {
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,313,"/ If we didn't already set the line, then set it now.  This avoids"
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,314,/ cases like ParenthesizedExpression where we just return a previous
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,315,"/ node, but don't want the new node to get its parent's line number."
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,316,nt lineno = node.getLineno();
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,317,rNode.setLineno(lineno);
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,318,nt charno = position2charno(node.getAbsolutePosition());
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,319,rNode.setCharno(charno);
False,src/com/google/javascript/jscomp/parsing/IRFactory.java,src/com/google/javascript/jscomp/parsing/IRFactory.java,320,"aybeSetLengthFrom(irNode, node);"
False,test/com/google/debugging/sourcemap/SourceMapGeneratorV1Test.java,test/com/google/debugging/sourcemap/SourceMapGeneratorV1Test.java,97,"[\""testcode\"",1,9,\""f\""]\n"" +"
True,test/com/google/debugging/sourcemap/SourceMapGeneratorV1Test.java,test/com/google/debugging/sourcemap/SourceMapGeneratorV1Test.java,97,"""[\""testcode\"",1,0,\""f\""]\n"" +"
