is_addition,old_file_path,new_file_path,line_num,content
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,2, Copyright (c) 2007 Mockito contributors
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,3, This program is made available under the terms of the MIT License.
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,5,ackage org.mockitousage;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,7,mport static org.mockito.Mockito.*;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,9,mport org.junit.Ignore;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,10,mport org.junit.Test;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,11,mport org.junit.runner.RunWith;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,12,mport org.mockito.Mock;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,13,mport org.mockitoutil.TestBase;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,15,RunWith(org.mockito.runners.MockitoJUnitRunner.class)
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,16,"SuppressWarnings(""unchecked"")"
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,17,"Ignore(""this issue is a little bit unclear to me. Let's wait until we have some more data"")"
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,18,ublic class ThreadReuseTest extends TestBase {
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,20,rivate static ThreadLocal<Class> l = new ThreadLocal<Class>();
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,21,Mock IMethods mock;
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,23,Test(timeout = 100)
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,24,ublic void test1() throws Exception {
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,25,"hen(mock.simpleMethod()).thenReturn(""foo"");"
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,26,ssertNull(l.get());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,27,.set(getClass());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,30,Test
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,31,ublic void test2() throws Exception {
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,32,ystem.out.println(mock.simpleMethod());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,33,ssertNull(l.get());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,34,.set(getClass());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,37,Test(timeout = 100)
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,38,ublic void test3() throws Exception {
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,39,oThrow(new RuntimeException()).when(mock).voidMethod();
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,40,ssertNull(l.get());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,41,.set(getClass());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,44,Test(timeout = 100)
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,45,ublic void test4() throws Exception {
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,46,ock.voidMethod();
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,47,ssertNull(l.get());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,48,.set(getClass());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,51,/    @Test
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,52,/    public void test5() throws Exception {
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,53,"/        when(mock.simpleMethod()).thenReturn(""bar"");"
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,54,/        assertNull(l.get());
False,test/org/mockitousage/ThreadReuseTest.java,test/org/mockitousage/ThreadReuseTest.java,55,/        l.set(getClass());
