92e4871,c_92e4871c2ccc39882a1e522bbe8b226ca02752a5_0.json,1,0.2289568269025649
0947465,c_094746596cb39b2bfbd1843233b7dd2009736c00_0.json,2,0.1939324235049752
5db7cc6,c_5db7cc6d0dacef08622701220a562508f23624ae_0.json,3,0.19029993645206944
7e7e4d8,c_7e7e4d85577cd94e159a99160c357d1337494b44_0.json,4,0.16986789844100014
c338c8a,c_c338c8aca40d43efda580057f6d41ba228e26ec1_0.json,5,0.16766401283165322
58107ae,c_58107ae990fea55d1f8e1c7c30409d4ad11ed4cb_0.json,6,0.15424246617330184
135281e,c_135281e95ce1616ba42a18691282be9d8d4af73b_0.json,7,0.15299798007303467
fc2253e,c_fc2253e286a8fac3d1091f187428a3f258aea6c0_0.json,8,0.14311407889325534
24972c5,c_24972c5eec9bb74dc7c1617c5df87a7ca60fd371_0.json,9,0.13818085752617537
84234a6,c_84234a65638f0e9e4be73dfcccaa6530a5b571af_0.json,10,0.12889657955989198
ead3757,c_ead3757ef361f85cfb92754e808dafd74eb15702_0.json,11,0.12483613375783809
b133180,c_b1331806960001da95424315b6103d755107b519_0.json,12,0.11943792063145175
d1121d3,c_d1121d3ad3154e3564e150555dcedb368ad3aa94_0.json,13,0.11687163085107821
e366a69,c_e366a69318c97c70bd3278ffd8c61fad3c4a4456_0.json,14,0.1131386430320529
1452fbb,c_1452fbbc3421891c93831293705926e168e43299_0.json,15,0.11216219088042712
b1efd86,c_b1efd861095ee4f0a13337fa4e83e900a297d0bd_0.json,16,0.10888315204009602
880a9f6,c_880a9f6c45dbcb14215bb35de21fdbbfaeb89c2e_0.json,17,0.10644593784510736
2ddaae1,c_2ddaae14dd23643a4b5f71f8274534b0b34556a4_0.json,18,0.10427849384180243
b3ca31b,c_b3ca31bc9ead69510a671456a5c973d6dd01f9aa_0.json,19,0.10401187676830814
4c971f0,c_4c971f08861e8cefb8ca9ac20799bfdad4e973a4_0.json,20,0.10312165345093416
b0e1b80,c_b0e1b80b6d4a10a9c9f46539bc4c7a3cce55886e_0.json,21,0.10308373656530845
a931391,c_a93139165b160af1c908c85a06b0af6b3dda3387_0.json,22,0.10268962243350055
20dfc60,c_20dfc60e4c04d9fd69fdedbcbe50020c7e798f3a_0.json,23,0.10261676341177872
99aa05a,c_99aa05af2bfef3980ad8f94230cd077e8d30c5ea_0.json,24,0.10160763704568121
d72a578,c_d72a578a8949e4b1c437ec55997d8786836f139c_0.json,25,0.100678392499708
e3f4d1c,c_e3f4d1c0f2ef2ac9a4a33f49368b7386f8913c2d_0.json,26,0.09951242005355809
