efa7825,c_efa7825880d8c1c7411e51c5e21df6a004b78a3b_0.json,1,0.2643496879841596
ffe89d0,c_ffe89d01fced8dad08915da468d8cb46b1847500_0.json,2,0.2474026175819699
a82b8f8,c_a82b8f84bd1662c15402bb7310b5fece9b98e0ca_0.json,3,0.2313052965904434
210debb,c_210debb2e853152c3ba3c359f7eb7755f65ac997_0.json,4,0.213964283172961
7ff75d7,c_7ff75d7c381a5f715facf0ee894d9a87ea2ad603_0.json,5,0.21360546362301003
df885f4,c_df885f4232b1be6dc1100714cdc1af4f2c0238d9_0.json,6,0.20024732435935433
e6df7cc,c_e6df7ccd955bcd06e41131fc34f224515513bd38_0.json,7,0.19643201957963452
3ce388e,c_3ce388e2a9c12c54f1c3f94bde4a826d5422be81_0.json,8,0.18962827267690885
656f9a8,c_656f9a841266e10b56292de9d6c5b9d73b8d9ee9_0.json,9,0.18278974591400288
d4d928c,c_d4d928c858a58bab3134060ace8d3eb18f5dbaf2_0.json,10,0.18241794393152488
4eb810e,c_4eb810e816aac9329ae05715a8ebb8aa7c400031_0.json,11,0.17830040387449952
ea364f0,c_ea364f0d3f1b389a91de5baddba77bce9d09d3c8_0.json,12,0.1780059726636235
1e8de82,c_1e8de82657aba6bbe9129b94d78832c93e4072a4_0.json,13,0.17741508527172356
4a702db,c_4a702dbf7e2264c0b9757178f3afbde38e07fe41_0.json,14,0.17737856625496606
f3135ff,c_f3135ff34fb09c7cde04195d3f90c98d72b467ce_0.json,15,0.17675297327029438
b56654a,c_b56654a917ef913f10fda581369e86ce1b090064_0.json,16,0.1722854050697189
7d08e96,c_7d08e96bb7afcc9247d39f0b000f346d01b5b9c4_0.json,17,0.17071990966991968
623ba57,c_623ba574065bd409789968951c7060904cdaccb4_0.json,18,0.1695780475530786
b583987,c_b5839871867024885927edc2b087e0c718fb73b3_0.json,19,0.16794725723428627
68d2ef8,c_68d2ef89ad7e959656e3e673d0731c2a3e3bf147_0.json,20,0.16751453323678633
6be2ee9,c_6be2ee94faa0b73f4d9b19335a48fb6ca90af9a4_0.json,21,0.16737350240994242
