is_addition,old_file_path,new_file_path,line_num,content
False,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,18, Very rarely used matchers are kept here
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,18,* See {@link Matchers} for general info about matchers.
False,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,20, Read more about matchers: http://code.google.com/p/mockito/matchers
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,20,"* AdditionalMatchers provides rarely used matchers, kept only for somewhat compatibility with EasyMock."
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,21,* Use additional matchers very judiciously because they impact readability of a test.
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,22,* It is recommended to use matchers only from {@link Matchers} and keep stubbing and verification simple.
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,23,* <p>
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,24,"* Example of using logical and(), not(), or() matchers:"
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,26,* <pre>
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,27,"*   //anything but not ""ejb"""
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,28,"*   mock.someMethod(not(eq(""ejb"")));"
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,30,"*   //not ""ejb"" and not ""michael jackson"""
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,31,"*   mock.someMethod(and(not(eq(""ejb"")), not(eq(""michael jackson""))));"
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,33,*   //1 or 10
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,34,"*   mock.someMethod(or(eq(1), eq(10)));"
True,src/org/mockito/AdditionalMatchers.java,src/org/mockito/AdditionalMatchers.java,35,* </pre>
False,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,20, Argument matchers
True,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,20,* Allow less constrained verification or stubbing. See also {@link AdditionalMatchers}.
True,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,21,* <pre>
True,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,22,*  //stubbing using anyInt() argument matcher
True,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,23,"*  stub(mockedList.get(anyInt())).toReturn(""element"");"
True,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,25,"*  //following prints ""element"""
True,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,26,*  System.out.println(mockedList.get(999));
True,src/org/mockito/Matchers.java,src/org/mockito/Matchers.java,28,*  //you can also verify using argument matcher
