e6cc4ce,c_e6cc4ceff4e1d119f1779d1370ff99aaa2911f23_0.json,1,0.26877874982899286
2e49694,c_2e4969497c5734d90d394103728bb517644f9157_0.json,2,0.24370116550492282
3eb8a67,c_3eb8a67876703682e4156b378871911870fcaad9_0.json,3,0.19711104721307515
f16c0c1,c_f16c0c17aa38ecff097f5fc50db7cd5e247c8737_0.json,4,0.17752558392733087
1d31086,c_1d31086acba06579c4e7d5928dbba9ca8a0128b1_0.json,5,0.17389175474756435
8749726,c_8749726a79c22451b1f01b14fb2137f734e926b4_0.json,6,0.15875127758661112
93ff111,c_93ff111c590ea57b311705360111a3e54329a026_0.json,7,0.15396298164598277
9ae3df9,c_9ae3df9993f3f5991d0e6fd96c649d93d547d475_0.json,8,0.14813584089127563
3ff2694,c_3ff2694aa22c5e12bbc67b9d7ddf736a9cb82e5d_0.json,9,0.14393615819686412
3e284b6,c_3e284b6ce28acdf41d7a7cc8ead881d6ab54a8f9_0.json,10,0.14132609010282937
437d8ec,c_437d8eca9f51dd0ed7af5b828412ee96ac192f17_0.json,11,0.1348799659508536
86c1d97,c_86c1d97c5f83cb6cc9c0d7490942b806d3a1d3be_0.json,12,0.13294720936544469
83d1848,c_83d1848144abf29b501d59e0c3ec41e40c9cf020_0.json,13,0.12873310695646212
51cb866,c_51cb86699beae26b74c594e2daaa098116f9f572_0.json,14,0.12507570571694926
277949e,c_277949e7115059f6f0071e1b3418b6f6cbf48e48_0.json,15,0.12482092938799061
9d3ab85,c_9d3ab85127dff8f684d18243425f543b204aabef_0.json,16,0.12332084080374994
bbca7db,c_bbca7db20b9a45fb3d8efb29447349ed8593649c_0.json,17,0.11941417162150003
8929d96,c_8929d961dfd44d1a6758b81c9a0c5adf8e408f6b_0.json,18,0.11879930088694368
0722718,c_0722718f1f3e3811639600a3333ec7665592364d_0.json,19,0.11867747462622913
ac809a4,c_ac809a4a5e816e69ede5f18005a519f0436a31c3_0.json,20,0.11800426761658978
8a7efe7,c_8a7efe7305057c6123ea4ae080016e58f2ad3aca_0.json,21,0.11721390354923966
d6da0b0,c_d6da0b0240d8e550ab459c9b222cb34cee5a9cc8_0.json,22,0.11714564997953036
4a0e5a5,c_4a0e5a59e690f53f4fbeb16ef80ba5afe66bb744_0.json,23,0.11621962490411519
bbd7784,c_bbd778464660544e1bcacade75ca219aefd1b82e_0.json,24,0.11544376839412451
b320c9c,c_b320c9c28c7223beedabb355d7837596cf0a1ba8_0.json,25,0.11406732028420208
ce843ec,c_ce843ec83988e3e3318fa7db38133b06be741a1f_0.json,26,0.11390060181205586
4cfd3c3,c_4cfd3c373f49f8e56f53ae28c1401cc2f528e451_0.json,27,0.11286887558131697
8c211dc,c_8c211dc36f541f385b3de99edda9779c3a81a4ed_0.json,28,0.10825089281176725
68c0515,c_68c05150bf4ce702c334405dc707d95c6fe73577_0.json,29,0.10752472377898448
48a63ff,c_48a63ff1edb2b35098ca14ff9e03733dd9fab0a6_0.json,30,0.10214828949061516
00aa39e,c_00aa39e3faef106f8fbb3068fa65991b1001a7c8_0.json,31,0.10179894781928722
0b56f3e,c_0b56f3e5e012e689af8dda0e96d6e0c9f31853b6_0.json,32,0.10079457011953807
93e9d84,c_93e9d84da0e87896aaaac14769eece487ba9e64d_0.json,33,0.09994281446889963
1030e61,c_1030e6182d2fde38d4d307af8e21791ad9b91429_0.json,34,0.09959757485610132
ec49e38,c_ec49e3832a1db13efc343d22798efb1523684959_0.json,35,0.09889370457445934
b57bab4,c_b57bab46e4241cd3cacce52cb6ff310bbf69eb7b_0.json,36,0.09832475784863148
84de4ab,c_84de4abc83b1831f96a353e8e87d09def5c1621a_0.json,37,0.09671204491379004
18e9a8f,c_18e9a8f2ba83bd50dff8766bb0dab902a317f2f5_0.json,38,0.09639916724410758
f317c04,c_f317c04acf821d61601f5d986252db40505153bc_0.json,39,0.09612614035760192
16ca921,c_16ca9214be8e4a6eb8b37dcfaaf21a79595d95f3_0.json,40,0.09596604724084667
b8cb55a,c_b8cb55a51dd06a9e502399dada3abf904c0b6e7a_0.json,41,0.09578036918253363
28418f8,c_28418f8335d2b359690e80e61d0081f4e892769c_0.json,42,0.0952152158887778
fa9d20a,c_fa9d20a3fb3060daaaa4f183a4be5cf27caf2583_0.json,43,0.09360629837879664
b8d2e21,c_b8d2e2108b16d5db3ce6f5744a49d4ebc4b7a46f_0.json,44,0.09315664498398024
