cf07dfe,c_cf07dfe8109eb8d81fc4ad5e3b7dc008546fbcc0_0.json,1,0.2417410115324572
2cb7306,c_2cb730623ea6ea805d023cab47b7fbc9e32f58cc_0.json,2,0.23137875470932268
2d09a39,c_2d09a39695ed0636949a9d1cba3631d1d0f74122_0.json,3,0.21107134170064112
1047fda,c_1047fdaa550cdeea31de6c523706f3d3567dc66b_0.json,4,0.20907438576183757
5b836c6,c_5b836c6ceaa5cc140e18e9945b8066b05237f833_0.json,5,0.20523248012476214
de98e6c,c_de98e6c1f969a872de88591aad15651c89e31eed_0.json,6,0.20412989952228489
99692fa,c_99692fa0256f76fc44c21e439635bc37beb21ad2_0.json,7,0.1995543452782249
96750e1,c_96750e11f692e921a666460ee4238f6c993b5e3e_0.json,8,0.19711966784439017
178a294,c_178a294bdf65762f5dd499e8d28d92508dd76952_0.json,9,0.19300977195079705
88de2f5,c_88de2f51fa697703f5600446e8d0e34b3cce7240_0.json,10,0.1914006649894342
29c4587,c_29c4587f6b77f6c11b9974ed28001592c07458cb_0.json,11,0.19094004583182256
6609517,c_6609517d29ca4e8123a18b425ab277500ae34e90_0.json,12,0.19093410663770405
090701f,c_090701fcb92eb2160be425d7bf8faf204df660a1_0.json,13,0.18967665374935372
9e3438c,c_9e3438c9384150966356c942c935ff7aa5f400b9_0.json,14,0.1829902465420271
487ce97,c_487ce9780ab67cfff69802d436861afae183b350_0.json,15,0.17762579192097605
b067f80,c_b067f805cfd1ffe77398b781e2b48e60ed00fa83_0.json,17,0.17660061620064915
c68237e,c_c68237e2a40331ce2feeadd5ad325b8da4f54a95_0.json,17,0.17660061620064915
1cd1cee,c_1cd1cee677b5a82222044978dfb51b424a94c7a1_0.json,18,0.17592785707770842
87ddbd3,c_87ddbd3e3578cc305d399ba1e09f936b3c8b064c_0.json,19,0.17541696665031048
ef9c7f7,c_ef9c7f7e9f3ec00504ae0e8e7e11ba1b1859e5b9_0.json,20,0.17362793377812547
abe191e,c_abe191ec5e54a86cd5d044f6d70d000825e2be5d_0.json,21,0.17293282029177304
cb7405f,c_cb7405fa153b9aaa0e511bd93c7fced350318a01_0.json,22,0.17173779991138238
6387c31,c_6387c31656da0a09aa968455f1c66f8fc1170d96_0.json,23,0.17056360324856312
7044f1c,c_7044f1ca2265b1a4855cc683726151ef8a65be9d_0.json,24,0.16882113017470357
b1ea820,c_b1ea82025f20b0322219270f22d98ee1549af6b2_0.json,25,0.16810956378351138
cc9d4ab,c_cc9d4abe4b9c9f22049fad7ccffb0728d01d5481_0.json,26,0.16586430885226577
fbb0274,c_fbb02741b8b5089d693ab0b4a1e75d315a92a223_0.json,27,0.16200028454680437
b0be90e,c_b0be90e86c346b320f52ad7b7065f110a7e1d272_0.json,28,0.1614132856439494
9bff7d3,c_9bff7d372c0c11c86182d8f5f2ce248b36c149fc_0.json,29,0.1601726773896226
e6b7d55,c_e6b7d55ebd360dadf586d121867cc6c68927cc27_0.json,30,0.16011263284861943
9c16f35,c_9c16f351d262bf0b3388cfae444e5bc6c9ff2cf8_0.json,31,0.15965681613027305
e1fb7cf,c_e1fb7cf92c47eb262cdf37a8497fba75e522fe8c_0.json,32,0.15962799805362782
87880f2,c_87880f2a63ffe6288b1e89d14c2eb8a6da1cbfb5_0.json,33,0.15922523647864062
a6c9528,c_a6c9528cd88adee314a3bf2d0f66c3938906503f_0.json,34,0.15627858168090414
b9ea92e,c_b9ea92e5f483ee95b8be2292fdee04ba4a63ef1a_0.json,35,0.15589086110620387
1cbde06,c_1cbde0608f8f8840b3c4cd3885f017c38f5549fb_0.json,36,0.15522334172663177
5391d92,c_5391d92ffbc412b8dbb118170daa7a3f5aa585a2_0.json,38,0.15368489876180158
f1f8d35,c_f1f8d35a8adf1107d573a360800b4f1d00b44398_0.json,38,0.15368489876180158
7d65260,c_7d6526029d383846ca6fd88e31b435c048e963a9_0.json,39,0.15181647662419118
7c7d0dd,c_7c7d0ddee9c90d9a9b930fea45b4d71770ca099a_0.json,40,0.14997266872872106
2f4a709,c_2f4a7091d0f034a10fadcb31642415f235aa901b_0.json,41,0.14914732598386737
ae9f6fa,c_ae9f6faf8fb8ffcd52f50512682b94aea53f683d_0.json,42,0.1467373364255663
c99a2e7,c_c99a2e70fcaf01f633b34736fa35138b7a21fdde_0.json,43,0.14520770577574438
70de8cc,c_70de8cc81082b1a1bd25be1c0453b3a2adb89b02_0.json,44,0.14456402288098702
1313a65,c_1313a65c11dea54f1baf492d4185fb2d673b6716_0.json,45,0.14432115740298024
5fcb22e,c_5fcb22eb76525e4ea5020b50f57c9b7ac64ad4eb_0.json,46,0.14420261412777402
