is_addition,old_file_path,new_file_path,line_num,content
False,src/java/org/apache/commons/math/special/Beta.java,src/java/org/apache/commons/math/special/Beta.java,36,rivate static final double DEFAULT_EPSILON = 10e-9;
True,src/java/org/apache/commons/math/special/Beta.java,src/java/org/apache/commons/math/special/Beta.java,36,private static final double DEFAULT_EPSILON = 10e-15;
False,src/java/org/apache/commons/math/special/Gamma.java,src/java/org/apache/commons/math/special/Gamma.java,37,rivate static final double DEFAULT_EPSILON = 10e-9;
True,src/java/org/apache/commons/math/special/Gamma.java,src/java/org/apache/commons/math/special/Gamma.java,37,private static final double DEFAULT_EPSILON = 10e-15;
False,src/test/org/apache/commons/math/special/BetaTest.java,src/test/org/apache/commons/math/special/BetaTest.java,41,"estUtils.assertEquals(expected, actual, 10e-5);"
True,src/test/org/apache/commons/math/special/BetaTest.java,src/test/org/apache/commons/math/special/BetaTest.java,41,"TestUtils.assertEquals(expected, actual, 10e-15);"
False,src/test/org/apache/commons/math/special/BetaTest.java,src/test/org/apache/commons/math/special/BetaTest.java,49,"estUtils.assertEquals(expected, actual, 10e-5);"
True,src/test/org/apache/commons/math/special/BetaTest.java,src/test/org/apache/commons/math/special/BetaTest.java,49,"TestUtils.assertEquals(expected, actual, 10e-15);"
False,src/test/org/apache/commons/math/special/BetaTest.java,src/test/org/apache/commons/math/special/BetaTest.java,117,"estLogBeta(-0.693147, 1.0, 2.0);"
True,src/test/org/apache/commons/math/special/BetaTest.java,src/test/org/apache/commons/math/special/BetaTest.java,117,"testLogBeta(-0.693147180559945, 1.0, 2.0);"
False,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,40,"estUtils.assertEquals(expected, actualP, 10e-5);"
False,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,41,"estUtils.assertEquals(actualP, 1.0 - actualQ, 10e-5);"
True,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,40,"TestUtils.assertEquals(expected, actualP, 10e-15);"
True,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,41,"TestUtils.assertEquals(actualP, 1.0 - actualQ, 10e-15);"
False,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,49,"estUtils.assertEquals(expected, actual, 10e-5);"
True,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,49,"TestUtils.assertEquals(expected, actual, 10e-15);"
False,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,77,"estRegularizedGamma(0.632121, 1.0, 1.0);"
True,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,77,"testRegularizedGamma(0.632120558828558, 1.0, 1.0);"
False,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,93,"estLogGamma(0.693147, 3.0);"
True,src/test/org/apache/commons/math/special/GammaTest.java,src/test/org/apache/commons/math/special/GammaTest.java,93,"testLogGamma(0.6931471805599457, 3.0);"
