is_addition,old_file_path,new_file_path,line_num,content
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,22,import org.joda.time.chrono.BuddhistChronology;
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,23,import org.joda.time.chrono.ISOChronology;
False,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,98,"ssertEquals(Chronology.getBuddhistUTC().year(), mock.getField(0));"
False,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,99,"ssertEquals(Chronology.getBuddhistUTC().monthOfYear(), mock.getField(1));"
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,100,"assertEquals(BuddhistChronology.getInstanceUTC().year(), mock.getField(0));"
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,101,"assertEquals(BuddhistChronology.getInstanceUTC().monthOfYear(), mock.getField(1));"
False,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,136,"earMonthDay ymd = new YearMonthDay(1970, 2, 1, Chronology.getBuddhist());"
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,138,"YearMonthDay ymd = new YearMonthDay(1970, 2, 1, BuddhistChronology.getInstance());"
False,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,182,eturn Chronology.getBuddhistUTC();
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,184,return BuddhistChronology.getInstanceUTC();
False,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,212,eturn Chronology.getBuddhistUTC().hourOfDay();
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,214,return BuddhistChronology.getInstanceUTC().hourOfDay();
False,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,224,eturn Chronology.getISOUTC();
True,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,JodaTime/src/test/org/joda/time/TestAbstractPartial.java,226,return ISOChronology.getInstanceUTC();
True,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,33,import org.joda.time.chrono.CopticChronology;
False,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,602,"ateMidnight base = new DateMidnight(TEST_TIME1_UTC, Chronology.getCoptic());"
True,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,603,"DateMidnight base = new DateMidnight(TEST_TIME1_UTC, CopticChronology.getInstance());"
False,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,604,"ssertEquals(new YearMonthDay(TEST_TIME1_UTC, Chronology.getCoptic()), test);"
True,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,605,"assertEquals(new YearMonthDay(TEST_TIME1_UTC, CopticChronology.getInstance()), test);"
False,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,608,"ateMidnight base = new DateMidnight(TEST_TIME1_UTC, Chronology.getCoptic());"
True,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,JodaTime/src/test/org/joda/time/TestDateMidnight_Basics.java,609,"DateMidnight base = new DateMidnight(TEST_TIME1_UTC, CopticChronology.getInstance());"
True,JodaTime/src/test/org/joda/time/TestDateTimeFieldType.java,JodaTime/src/test/org/joda/time/TestDateTimeFieldType.java,27,import org.joda.time.chrono.CopticChronology;
