"p.value","setting_1","setting_2","metric"
0.0180752901847916,"both,('add', 0.1),True,skip,add","(both,('add', 0.4),False,True,all-sep)","rank"
0.0104289317780148,"both,('add', 0.1),True,skip,add","(both,('add', 0.7),False,True,all-sep)","rank"
0.0486478517602672,"both,('add', 0.1),True,skip,add","both,('add', 0.8),False,True,add","rank"
0.0104289317780144,"both,('add', 0.1),True,skip,add","(both,('add', 0.8),False,True,all-sep)","rank"
0.0486478517602668,"both,('add', 0.1),True,skip,add","(both,('add', 0.8),False,True,all-uni)","rank"
0.0486478517602664,"both,('add', 0.1),True,skip,add","both,('add', 0.8),False,True,del","rank"
0.0104289317780144,"both,('add', 0.1),True,skip,add","(both,('add', 0.9),False,True,all-sep)","rank"
0.0056926286868989,"both,('add', 0.1),True,skip,add","(both,('add', 1.0),False,True,all-sep)","rank"
0.0308412297402862,"both,('add', 0.1),True,skip,add","(rank,('add', 0.4),False,True,all-sep)","rank"
0.00890332645210112,"both,('add', 0.1),True,skip,add","(rank,('add', 0.5),False,True,all-sep)","rank"
0.011525505693975,"both,('add', 0.1),True,skip,add","(rank,('add', 0.6),False,True,all-sep)","rank"
0.0112575050866249,"both,('add', 0.1),True,skip,add","(rank,('add', 0.7),False,True,all-sep)","rank"
0.0381611688584373,"both,('add', 0.1),True,skip,add","(rank,('add', 0.8),False,True,all-sep)","rank"
0.0362703278815178,"(both,('add', 0.1),True,skip,all-sep)","(both,('add', 0.7),False,True,all-sep)","rank"
0.0362703278815173,"(both,('add', 0.1),True,skip,all-sep)","(both,('add', 0.8),False,True,all-sep)","rank"
0.0362703278815178,"(both,('add', 0.1),True,skip,all-sep)","(both,('add', 0.9),False,True,all-sep)","rank"
0.0209963908078243,"(both,('add', 0.1),True,skip,all-sep)","(both,('add', 1.0),False,True,all-sep)","rank"
0.0314645989007746,"(both,('add', 0.1),True,skip,all-sep)","(rank,('add', 0.5),False,True,all-sep)","rank"
0.039669359930579,"(both,('add', 0.1),True,skip,all-sep)","(rank,('add', 0.6),False,True,all-sep)","rank"
0.0388426364474832,"(both,('add', 0.1),True,skip,all-sep)","(rank,('add', 0.7),False,True,all-sep)","rank"
0.0178684315154931,"(both,('add', 0.1),True,skip,all-uni)","(both,('add', 0.4),False,True,all-sep)","rank"
0.0103044013578892,"(both,('add', 0.1),True,skip,all-uni)","(both,('add', 0.7),False,True,all-sep)","rank"
0.048143267188804,"(both,('add', 0.1),True,skip,all-uni)","both,('add', 0.8),False,True,add","rank"
0.0103044013578889,"(both,('add', 0.1),True,skip,all-uni)","(both,('add', 0.8),False,True,all-sep)","rank"
0.0481432671888047,"(both,('add', 0.1),True,skip,all-uni)","(both,('add', 0.8),False,True,all-uni)","rank"
0.048143267188804,"(both,('add', 0.1),True,skip,all-uni)","both,('add', 0.8),False,True,del","rank"
0.0103044013578889,"(both,('add', 0.1),True,skip,all-uni)","(both,('add', 0.9),False,True,all-sep)","rank"
0.00562186691601729,"(both,('add', 0.1),True,skip,all-uni)","(both,('add', 1.0),False,True,all-sep)","rank"
0.0305050621835401,"(both,('add', 0.1),True,skip,all-uni)","(rank,('add', 0.4),False,True,all-sep)","rank"
0.00879582832914871,"(both,('add', 0.1),True,skip,all-uni)","(rank,('add', 0.5),False,True,all-sep)","rank"
0.0113888748114928,"(both,('add', 0.1),True,skip,all-uni)","(rank,('add', 0.6),False,True,all-sep)","rank"
0.0111238211853477,"(both,('add', 0.1),True,skip,all-uni)","(rank,('add', 0.7),False,True,all-sep)","rank"
0.0377543068516406,"(both,('add', 0.1),True,skip,all-uni)","(rank,('add', 0.8),False,True,all-sep)","rank"
0.038973523075428,"both,('add', 0.1),True,True,del","rank,('add', 0.6),True,skip,add","rank"
0.0103603988194645,"both,('add', 0.2),True,skip,add","(both,('add', 0.4),False,True,all-sep)","rank"
0.0366628973991923,"both,('add', 0.2),True,skip,add","(both,('add', 0.6),False,True,all-sep)","rank"
0.00584176275819837,"both,('add', 0.2),True,skip,add","(both,('add', 0.7),False,True,all-sep)","rank"
0.0292944678935252,"both,('add', 0.2),True,skip,add","both,('add', 0.8),False,True,add","rank"
0.00584176275819837,"both,('add', 0.2),True,skip,add","(both,('add', 0.8),False,True,all-sep)","rank"
0.0292944678935252,"both,('add', 0.2),True,skip,add","(both,('add', 0.8),False,True,all-uni)","rank"
0.0292944678935247,"both,('add', 0.2),True,skip,add","both,('add', 0.8),False,True,del","rank"
0.0434963782638277,"both,('add', 0.2),True,skip,add","both,('add', 0.9),False,True,add","rank"
0.00584176275819837,"both,('add', 0.2),True,skip,add","(both,('add', 0.9),False,True,all-sep)","rank"
0.0434963782638282,"both,('add', 0.2),True,skip,add","(both,('add', 0.9),False,True,all-uni)","rank"
0.0434963782638282,"both,('add', 0.2),True,skip,add","both,('add', 0.9),False,True,del","rank"
0.00311696991507282,"both,('add', 0.2),True,skip,add","(both,('add', 1.0),False,True,all-sep)","rank"
0.0181269819109509,"both,('add', 0.2),True,skip,add","(rank,('add', 0.4),False,True,all-sep)","rank"
0.00495648121338876,"both,('add', 0.2),True,skip,add","(rank,('add', 0.5),False,True,all-sep)","rank"
0.00648187539258727,"both,('add', 0.2),True,skip,add","(rank,('add', 0.6),False,True,all-sep)","rank"
0.0063251560562434,"both,('add', 0.2),True,skip,add","(rank,('add', 0.7),False,True,all-sep)","rank"
0.0226763692692382,"both,('add', 0.2),True,skip,add","(rank,('add', 0.8),False,True,all-sep)","rank"
0.0103603988194645,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 0.4),False,True,all-sep)","rank"
0.0366628973991923,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 0.6),False,True,all-sep)","rank"
0.00584176275819892,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 0.7),False,True,all-sep)","rank"
0.0292944678935252,"(both,('add', 0.2),True,skip,all-sep)","both,('add', 0.8),False,True,add","rank"
0.00584176275819837,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 0.8),False,True,all-sep)","rank"
0.0292944678935259,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 0.8),False,True,all-uni)","rank"
0.0292944678935259,"(both,('add', 0.2),True,skip,all-sep)","both,('add', 0.8),False,True,del","rank"
0.0434963782638282,"(both,('add', 0.2),True,skip,all-sep)","both,('add', 0.9),False,True,add","rank"
0.00584176275819837,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 0.9),False,True,all-sep)","rank"
0.0434963782638282,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 0.9),False,True,all-uni)","rank"
0.0434963782638282,"(both,('add', 0.2),True,skip,all-sep)","both,('add', 0.9),False,True,del","rank"
0.00311696991507304,"(both,('add', 0.2),True,skip,all-sep)","(both,('add', 1.0),False,True,all-sep)","rank"
0.0181269819109512,"(both,('add', 0.2),True,skip,all-sep)","(rank,('add', 0.4),False,True,all-sep)","rank"
0.00495648121338876,"(both,('add', 0.2),True,skip,all-sep)","(rank,('add', 0.5),False,True,all-sep)","rank"
0.00648187539258727,"(both,('add', 0.2),True,skip,all-sep)","(rank,('add', 0.6),False,True,all-sep)","rank"
0.00632515605624362,"(both,('add', 0.2),True,skip,all-sep)","(rank,('add', 0.7),False,True,all-sep)","rank"
0.0226763692692382,"(both,('add', 0.2),True,skip,all-sep)","(rank,('add', 0.8),False,True,all-sep)","rank"
0.036352372502076,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 0.4),False,True,add","rank"
0.0050751483889766,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.4),False,True,all-sep)","rank"
0.0363523725020761,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.4),False,True,all-uni)","rank"
0.0354321717031363,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 0.4),False,True,del","rank"
0.0373723574526519,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.5),False,True,all-sep)","rank"
0.0192534973785533,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.6),False,True,all-sep)","rank"
0.00278746686127307,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.7),False,True,all-sep)","rank"
0.0151722316273678,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 0.8),False,True,add","rank"
0.00278746686127307,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.8),False,True,all-sep)","rank"
0.0151722316273682,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.8),False,True,all-uni)","rank"
0.0151722316273678,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 0.8),False,True,del","rank"
0.0230975326361675,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 0.9),False,True,add","rank"
0.00278746686127307,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.9),False,True,all-sep)","rank"
0.0230975326361677,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 0.9),False,True,all-uni)","rank"
0.0230975326361677,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 0.9),False,True,del","rank"
0.043496378263827,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 1.0),False,True,add","rank"
0.00144886340748773,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 1.0),False,True,all-sep)","rank"
0.0434963782638277,"(both,('add', 0.2),True,skip,all-uni)","(both,('add', 1.0),False,True,all-uni)","rank"
0.043496378263827,"(both,('add', 0.2),True,skip,all-uni)","both,('add', 1.0),False,True,del","rank"
0.0375734710088237,"(both,('add', 0.2),True,skip,all-uni)","rank,('add', 0.2),True,True,del","rank"
0.00913592947808861,"(both,('add', 0.2),True,skip,all-uni)","(rank,('add', 0.4),False,True,all-sep)","rank"
0.0272168812594817,"(both,('add', 0.2),True,skip,all-uni)","(rank,('add', 0.4),True,True,all-sep)","rank"
0.00234833869127815,"(both,('add', 0.2),True,skip,all-uni)","(rank,('add', 0.5),False,True,all-sep)","rank"
0.0357033266898229,"(both,('add', 0.2),True,skip,all-uni)","(rank,('add', 0.5),True,True,all-sep)","rank"
0.0031071050760193,"(both,('add', 0.2),True,skip,all-uni)","(rank,('add', 0.6),False,True,all-sep)","rank"
0.00302869268577366,"(both,('add', 0.2),True,skip,all-uni)","(rank,('add', 0.7),False,True,all-sep)","rank"
0.011570742749385,"(both,('add', 0.2),True,skip,all-uni)","(rank,('add', 0.8),False,True,all-sep)","rank"
0.0484726635441151,"(both,('add', 0.3),False,True,all-sep)","rank,('add', 0.2),True,skip,add","rank"
0.032966719568459,"(both,('add', 0.3),False,True,all-sep)","rank,('add', 0.6),True,skip,add","rank"
0.036352372502076,"both,('add', 0.3),True,skip,add","both,('add', 0.4),False,True,add","rank"
0.00507514838897616,"both,('add', 0.3),True,skip,add","(both,('add', 0.4),False,True,all-sep)","rank"
0.0363523725020761,"both,('add', 0.3),True,skip,add","(both,('add', 0.4),False,True,all-uni)","rank"
0.0354321717031361,"both,('add', 0.3),True,skip,add","both,('add', 0.4),False,True,del","rank"
0.0373723574526512,"both,('add', 0.3),True,skip,add","(both,('add', 0.5),False,True,all-sep)","rank"
0.0192534973785532,"both,('add', 0.3),True,skip,add","(both,('add', 0.6),False,True,all-sep)","rank"
0.00278746686127307,"both,('add', 0.3),True,skip,add","(both,('add', 0.7),False,True,all-sep)","rank"
0.0151722316273677,"both,('add', 0.3),True,skip,add","both,('add', 0.8),False,True,add","rank"
0.00278746686127307,"both,('add', 0.3),True,skip,add","(both,('add', 0.8),False,True,all-sep)","rank"
0.0151722316273677,"both,('add', 0.3),True,skip,add","(both,('add', 0.8),False,True,all-uni)","rank"
