is_addition,old_file_path,new_file_path,line_num,content
False,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,103,ssume.assumeTrue(hmacAlgorithm.isAvailable());
True,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,103,Assume.assumeTrue(HmacUtils.isAvailable(hmacAlgorithm));
False,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,126,ssume.assumeTrue(hmacAlgorithm.isAvailable());
True,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,126,Assume.assumeTrue(HmacUtils.isAvailable(hmacAlgorithm));
False,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,132,macAlgorithm.getHmac(EMPTY_BYTE_ARRAY);
True,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,132,"HmacUtils.getInitializedMac(hmacAlgorithm, EMPTY_BYTE_ARRAY);"
False,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,137,macAlgorithm.getHmac(null);
True,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,137,"HmacUtils.getInitializedMac(hmacAlgorithm, null);"
False,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,142,"macAlgorithm.hmac((byte[]) null, STANDARD_PHRASE_BYTES);"
True,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,142,"new HmacUtils(hmacAlgorithm, (byte[]) null).hmac(STANDARD_PHRASE_BYTES);"
False,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,147,"macAlgorithm.hmac((byte[]) null, new ByteArrayInputStream(STANDARD_PHRASE_BYTES));"
True,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,147,"new HmacUtils(hmacAlgorithm, (byte[]) null).hmac(new ByteArrayInputStream(STANDARD_PHRASE_BYTES));"
