is_addition,old_file_path,new_file_path,line_num,content
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,2,* Licensed to the Apache Software Foundation (ASF) under one or more
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,3,* contributor license agreements.  See the NOTICE file distributed with
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,4,* this work for additional information regarding copyright ownership.
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,5,"* The ASF licenses this file to You under the Apache License, Version 2.0"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,6,"* (the ""License""); you may not use this file except in compliance with"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,7,* the License.  You may obtain a copy of the License at
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,9,*      http://www.apache.org/licenses/LICENSE-2.0
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,11,"* Unless required by applicable law or agreed to in writing, software"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,12,"* distributed under the License is distributed on an ""AS IS"" BASIS,"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,13,"* WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied."
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,14,* See the License for the specific language governing permissions and
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,15,* limitations under the License.
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,18,package org.apache.commons.math.linear;
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,20,import org.apache.commons.math.random.CorrelatedRandomVectorGenerator;
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,24,* An interface to classes that implement an algorithm to calculate a
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,25,* rectangular variation of Cholesky decomposition of a real symmetric
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,26,* positive semidefinite matrix.
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,27,* <p>The rectangular Cholesky decomposition of a real symmetric positive
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,28,* semidefinite matrix A consists of a rectangular matrix B with the same
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,29,"* number of rows such that: A is almost equal to BB<sup>T</sup>, depending"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,30,"* on a user-defined tolerance. In a sense, this is the square root of A.</p>"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,31,* <p>The difference with respect to the regular {@link CholeskyDecomposition}
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,32,* is that rows/columns may be permuted (hence the rectangular shape instead
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,33,* of the traditional triangular shape) and there is a threshold to ignore
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,34,* small diagonal elements. This is used for example to generate {@link
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,35,* CorrelatedRandomVectorGenerator correlated random n-dimensions vectors}
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,36,"* in a p-dimension subspace (p < n). In other words, it allows generating"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,37,"* random vectors from a covariance matrix that is only positive semidefinite,"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,38,* and not positive definite.</p>
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,39,* <p>Rectangular Cholesky decomposition is <em>not</em> suited for solving
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,40,"* linear systems, so it does not provide any {@link DecompositionSolver"
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,41,* decomposition solver}.</p>
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,42,* @see CholeskyDecomposition
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,43,* @see CorrelatedRandomVectorGenerator
True,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,src/main/java/org/apache/commons/math/linear/RectangularCholeskyDecomposition.java,44,* @version $Revision$ $Date$
